Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff,Power,Torque_per_wear,Type_L,Type_M
302.3,310.8,1721,28.4,215,0,8.5,5118.324639130539,0.13148148148148148,0,1
302.3,310.9,1710,30.4,218,1,8.599999999999966,5443.751750140394,0.13881278538812786,0,1
302.3,310.9,1627,32.3,0,0,8.599999999999966,5503.243043023872,32.3,0,1
302.2,310.8,1422,47.0,3,0,8.600000000000023,6998.840113667341,11.75,0,1
302.1,310.8,1565,35.3,6,0,8.699999999999989,5785.190511708043,5.042857142857143,1,0
302.1,310.7,1314,52.8,8,1,8.599999999999966,7265.372834397899,5.866666666666666,1,0
302.0,310.6,1392,60.5,10,0,8.600000000000023,8819.078897157267,5.5,0,1
302.1,310.7,1465,40.7,13,0,8.599999999999966,6243.967758887274,2.9071428571428575,1,0
301.9,310.6,1573,36.6,15,0,8.700000000000045,6028.904797798029,2.2875,1,0
302.0,310.7,2157,17.8,17,0,8.699999999999989,4020.673109917289,0.9888888888888889,0,1
301.9,310.7,1370,50.3,20,0,8.800000000000011,7216.343045050873,2.395238095238095,1,0
301.9,310.6,1462,38.8,22,0,8.700000000000045,5940.290941015773,1.6869565217391302,1,0
302.0,310.6,1479,40.5,24,0,8.600000000000023,6272.660971790061,1.62,0,1
301.9,310.7,1717,26.8,27,0,8.800000000000011,4818.742363684216,0.9571428571428572,1,0
301.9,310.6,1260,65.9,29,0,8.700000000000045,8695.30014660583,2.1966666666666668,0,1
301.9,310.6,1467,39.3,32,0,8.700000000000045,6037.418513889256,1.190909090909091,1,0
302.0,310.6,1535,38.6,34,0,8.600000000000023,6204.750210594961,1.102857142857143,0,1
302.0,310.7,1657,31.9,37,0,8.699999999999989,5535.3082320415115,0.8394736842105263,1,0
302.0,310.7,1698,28.1,39,0,8.699999999999989,4996.577451828422,0.7025,1,0
302.1,310.7,1359,49.3,41,1,8.599999999999966,7016.087457335549,1.1738095238095236,1,0
302.1,310.8,1596,37.1,43,0,8.699999999999989,6200.624252243247,0.8431818181818183,1,0
302.2,310.8,1383,46.9,45,0,8.600000000000023,6792.406060399956,1.0195652173913043,1,0
302.2,310.8,2203,16.6,47,0,8.600000000000023,3829.5805007749345,0.3458333333333334,1,0
302.2,310.8,1408,46.8,49,0,8.600000000000023,6900.445431756907,0.9359999999999999,0,1
302.2,310.8,1673,32.9,52,0,8.600000000000023,5763.953345369776,0.620754716981132,1,0
302.2,310.8,1340,47.8,54,0,8.600000000000023,6707.509754924447,0.869090909090909,1,0
302.2,310.9,1452,42.3,56,0,8.699999999999989,6431.845471547455,0.7421052631578947,1,0
302.2,310.9,1302,53.4,58,0,8.699999999999989,7280.829470253561,0.9050847457627118,0,1
302.2,310.9,1522,35.9,61,0,8.699999999999989,5721.866475787186,0.5790322580645161,0,0
302.2,310.8,1438,41.4,66,0,8.600000000000023,6234.3021254897285,0.617910447761194,1,0
302.2,310.9,1604,40.5,68,0,8.699999999999989,6802.8047320833375,0.5869565217391305,1,0
302.2,311.0,1832,23.2,70,0,8.800000000000011,4450.840919997827,0.3267605633802817,1,0
302.3,311.0,1521,34.8,72,0,8.699999999999989,5542.9004142876865,0.4767123287671233,0,1
302.3,311.0,1446,37.6,75,0,8.699999999999989,5693.571197953855,0.4947368421052632,1,0
302.4,311.1,1905,20.9,77,0,8.700000000000045,4169.364690211693,0.26794871794871794,1,0
302.4,311.0,1475,47.9,79,0,8.600000000000023,7398.712498591762,0.59875,1,0
302.4,311.0,1462,48.5,81,0,8.600000000000023,7425.363676269716,0.5914634146341463,1,0
302.4,310.9,1435,42.3,83,0,8.5,6356.541495640908,0.5035714285714286,0,1
302.4,310.9,1469,39.6,86,0,8.5,6091.799482722897,0.45517241379310347,1,0
302.6,311.1,1520,43.0,88,0,8.5,6844.483194620963,0.48314606741573035,0,1
302.6,311.0,1537,35.5,91,0,8.399999999999977,5713.876358471556,0.3858695652173913,1,0
302.6,311.0,1369,60.0,93,1,8.399999999999977,8601.680685528854,0.6382978723404256,1,0
302.6,311.0,1506,37.2,95,0,8.399999999999977,5866.735785019724,0.3875,1,0
302.5,310.9,1330,56.9,97,1,8.399999999999977,7924.876908190492,0.5806122448979592,1,0
302.6,311.0,1660,38.0,99,0,8.399999999999977,6605.722152948138,0.38,1,0
302.5,310.9,1356,55.5,101,1,8.399999999999977,7880.999330795354,0.5441176470588235,0,0
302.6,311.0,1438,51.0,106,0,8.399999999999977,7679.9374009656085,0.4766355140186916,0,0
302.6,311.0,1329,48.6,111,1,8.399999999999977,6763.786151325753,0.43392857142857144,0,1
302.6,311.0,1284,68.0,114,1,8.399999999999977,9143.291259007734,0.591304347826087,1,0
302.5,311.0,1387,52.1,116,0,8.5,7567.332248285437,0.4452991452991453,0,1
302.6,311.0,1591,33.9,119,0,8.399999999999977,5648.049520403337,0.2825,0,1
302.6,311.0,1589,39.0,122,0,8.399999999999977,6489.587944520436,0.3170731707317073,0,1
302.7,311.1,1297,60.7,125,1,8.400000000000034,8244.366409085063,0.48174603174603176,0,1
302.7,311.2,1545,35.1,128,0,8.5,5678.89996026159,0.27209302325581397,1,0
302.7,311.1,1418,43.4,130,0,8.400000000000034,6444.579393770006,0.3312977099236641,0,0
302.7,311.1,1730,28.1,135,0,8.400000000000034,5090.741455632021,0.20661764705882354,1,0
302.6,311.0,2001,20.7,137,0,8.399999999999977,4337.565560884891,0.15,1,0
302.6,311.0,1620,36.2,139,0,8.399999999999977,6141.185319237328,0.2585714285714286,1,0
302.6,311.0,1542,39.7,141,0,8.399999999999977,6410.671137062261,0.2795774647887324,0,1
302.6,311.0,1424,38.0,144,0,8.399999999999977,5666.59538903503,0.2620689655172414,1,0
302.7,311.1,1440,39.5,146,0,8.400000000000034,5956.459671206248,0.2687074829931973,1,0
302.6,311.0,1520,42.8,148,0,8.399999999999977,6812.648389064587,0.287248322147651,1,0
302.7,311.0,1694,29.8,150,0,8.300000000000011,5286.378902146569,0.19735099337748344,1,0
302.6,311.0,1610,39.2,152,0,8.399999999999977,6609.073185111967,0.2562091503267974,1,0
302.6,310.9,1331,52.0,154,1,8.299999999999955,7247.86369134189,0.33548387096774196,1,0
302.6,310.8,1470,41.2,156,0,8.199999999999989,6342.247249067074,0.2624203821656051,1,0
302.5,310.8,1577,36.9,158,0,8.300000000000011,6093.778686094658,0.2320754716981132,1,0
302.6,310.8,1486,36.4,160,0,8.199999999999989,5664.333442324444,0.22608695652173913,1,0
302.4,310.6,1445,40.3,162,0,8.200000000000045,6098.197859760707,0.24723926380368097,1,0
302.4,310.5,1500,36.7,164,0,8.100000000000023,5764.822519337271,0.22242424242424244,0,1
302.2,310.4,1456,47.5,167,0,8.199999999999989,7242.41826407567,0.28273809523809523,0,1
302.2,310.4,1743,28.1,170,0,8.199999999999989,5128.995582177232,0.16432748538011696,1,0
302.0,310.1,1409,50.4,172,0,8.100000000000023,7436.526802165471,0.2913294797687861,1,0
302.0,310.1,1361,45.4,174,1,8.100000000000023,6470.570836990706,0.2594285714285714,1,0
302.1,310.1,1753,28.9,176,0,8.0,5305.280817945667,0.16327683615819208,1,0
302.0,310.0,1832,22.9,178,0,8.0,4393.286942584062,0.12793296089385475,1,0
301.9,309.9,1374,48.5,180,1,8.0,6978.419761419008,0.26795580110497236,1,0
301.8,309.9,1334,61.0,182,1,8.099999999999966,8521.465353107194,0.3333333333333333,0,1
301.8,310.0,1493,40.3,185,0,8.199999999999989,6300.767754064177,0.21666666666666665,1,0
301.7,309.9,1317,49.0,187,1,8.199999999999989,6757.8799571370055,0.26063829787234044,1,0
301.7,309.9,1434,47.9,189,0,8.199999999999989,7193.053371512262,0.2521052631578947,0,1
301.7,309.9,1457,39.2,192,0,8.199999999999989,5981.005981806296,0.20310880829015546,0,1
301.7,310.0,1391,50.6,195,0,8.300000000000011,7370.658076195206,0.25816326530612244,0,1
301.8,310.0,1781,23.9,198,0,8.199999999999989,4457.490624447925,0.12010050251256281,0,1
301.8,310.0,1642,32.6,201,0,8.199999999999989,5605.564715751291,0.1613861386138614,1,0
301.8,310.0,2032,19.0,203,0,8.199999999999989,4043.0203056598248,0.09313725490196079,1,0
301.8,310.1,2372,13.9,205,1,8.300000000000011,3452.694102099278,0.06747572815533981,0,1
301.8,310.0,1393,44.9,208,0,8.199999999999989,6549.770387787705,0.21483253588516746,1,0
301.7,310.1,1743,27.3,210,0,8.400000000000034,4982.974355638378,0.12938388625592417,0,1
301.8,310.2,1457,40.4,213,0,8.399999999999977,6164.098001657509,0.18878504672897195,1,0
301.8,310.2,2825,5.8,215,1,8.399999999999977,1715.833187635625,0.026851851851851852,1,0
301.8,310.2,1609,34.2,217,0,8.399999999999977,5762.497740773613,0.15688073394495414,0,1
301.8,310.2,1437,42.3,0,0,8.399999999999977,6365.400786924031,42.3,0,1
301.7,310.1,1402,50.1,3,0,8.400000000000034,7355.536543555927,12.525,1,0
301.7,310.1,1644,34.6,5,0,8.400000000000034,5956.710998618535,5.766666666666667,0,1
301.7,310.2,1471,51.1,8,0,8.5,7871.585024810098,5.677777777777778,1,0
301.7,310.1,2695,12.6,10,0,8.400000000000034,3555.968724598287,1.1454545454545455,1,0
301.7,310.2,1435,48.1,12,0,8.5,7228.1240175018365,3.7,1,0
301.6,310.1,1694,26.3,14,0,8.5,4665.495474042106,1.7533333333333334,1,0
301.6,310.1,1687,26.6,16,0,8.5,4699.215235190636,1.5647058823529412,1,0
301.6,310.0,1869,22.9,18,0,8.399999999999977,4482.0159910969505,1.2052631578947368,1,0
301.4,309.9,1259,63.9,20,1,8.5,8424.714771352139,3.0428571428571427,1,0
301.4,309.9,1460,47.2,22,0,8.5,7216.447764805995,2.0521739130434784,0,0
301.3,309.9,1501,39.5,27,0,8.599999999999966,6208.7819211670685,1.4107142857142858,0,1
301.4,310.0,1776,25.6,30,0,8.600000000000023,4761.146498368404,0.8258064516129032,1,0
301.5,310.1,1468,40.8,32,0,8.600000000000023,6272.126901038951,1.2363636363636363,0,1
301.5,310.1,1430,46.5,35,0,8.600000000000023,6963.3401166817775,1.2916666666666667,1,0
301.4,310.1,1502,46.6,37,0,8.700000000000045,7329.67076404137,1.2263157894736842,1,0
301.4,310.1,1623,32.3,39,0,8.700000000000045,5489.713250662411,0.8074999999999999,0,0
301.4,310.0,1651,29.8,44,0,8.600000000000023,5152.191007936237,0.6622222222222223,0,1
301.5,310.1,1639,33.4,47,0,8.600000000000023,5732.631666613487,0.6958333333333333,1,0
301.5,310.0,1417,44.6,49,0,8.5,6618.100028003282,0.892,0,1
301.5,310.1,1541,42.2,52,0,8.600000000000023,6809.946619382499,0.7962264150943397,1,0
301.6,310.2,1411,45.1,54,0,8.599999999999966,6663.956808770181,0.8200000000000001,0,1
301.7,310.3,1397,44.6,57,0,8.600000000000023,6524.690006436545,0.7689655172413793,1,0
301.7,310.2,1686,28.9,59,0,8.5,5102.51195610747,0.48166666666666663,1,0
301.7,310.1,1431,44.0,61,0,8.400000000000034,6593.574661354258,0.7096774193548387,0,1
301.8,310.3,1341,50.5,64,1,8.5,7091.67417658092,0.7769230769230769,1,0
301.7,310.2,1486,43.0,66,0,8.5,6691.38291263602,0.6417910447761194,1,0
301.6,310.2,1384,57.1,68,0,8.599999999999966,8275.625255988281,0.827536231884058,1,0
301.6,310.1,1362,55.8,70,1,8.5,7958.659501192094,0.7859154929577464,1,0
301.7,310.1,1660,29.3,72,0,8.400000000000034,5093.3594495100115,0.40136986301369865,0,0
301.6,310.1,1326,48.2,77,1,8.5,6692.974652913838,0.617948717948718,1,0
301.6,310.0,1566,30.3,79,0,8.399999999999977,4968.931436476832,0.37875000000000003,1,0
301.5,309.8,1549,38.5,81,0,8.300000000000011,6245.11967619359,0.4695121951219512,1,0
301.6,309.9,1746,31.1,83,0,8.299999999999955,5686.345534850598,0.37023809523809526,0,1
301.7,309.9,1452,41.5,86,0,8.199999999999989,6310.203004000458,0.47701149425287354,0,1
301.6,309.8,1588,33.9,89,0,8.199999999999989,5637.399521307668,0.37666666666666665,1,0
301.6,309.8,1472,42.5,91,0,8.199999999999989,6551.2678802859145,0.46195652173913043,1,0
301.7,309.9,1607,37.7,93,0,8.199999999999989,6344.331172193956,0.4010638297872341,1,0
301.6,309.9,1423,53.6,95,0,8.299999999999955,7987.2689382907865,0.5583333333333333,0,0
301.6,309.9,1440,43.4,100,0,8.299999999999955,6544.565815958257,0.4297029702970297,1,0
301.6,309.9,1397,43.7,102,0,8.299999999999955,6393.025858324598,0.4242718446601942,1,0
301.7,309.9,1524,46.6,104,0,8.199999999999989,7437.029456990045,0.4438095238095238,1,0
301.7,309.9,1533,40.9,106,0,8.199999999999989,6565.897230076131,0.3822429906542056,0,1
301.7,309.8,1398,46.0,109,0,8.100000000000023,6734.3180122350805,0.41818181818181815,1,0
301.7,309.8,1284,68.2,111,1,8.100000000000023,9170.183292122463,0.6089285714285715,0,1
301.7,309.8,1491,39.3,114,0,8.100000000000023,6136.190186918119,0.3417391304347826,1,0
301.8,309.9,1418,51.3,116,0,8.099999999999966,7617.671034571459,0.43846153846153846,0,0
301.8,309.8,1546,39.8,121,0,8.0,6443.49030831676,0.3262295081967213,0,1
301.8,309.7,1598,30.4,124,0,7.899999999999977,5087.201927908975,0.2432,1,0
301.9,309.8,1724,27.5,126,0,7.900000000000034,4964.7635902230695,0.21653543307086615,0,0
301.9,309.8,1507,44.7,131,0,7.900000000000034,7054.226392150131,0.3386363636363637,1,0
301.9,309.7,1595,31.4,133,0,7.800000000000011,5244.679495657921,0.2343283582089552,1,0
301.9,309.7,1568,37.5,135,0,7.800000000000011,6157.5216010359945,0.2757352941176471,0,1
301.8,309.6,1432,43.7,138,0,7.800000000000011,6553.194723780117,0.3143884892086331,1,0
301.9,309.7,1424,42.8,140,0,7.800000000000011,6382.375859228929,0.30354609929078014,1,0
302.0,309.7,1386,62.7,142,1,7.699999999999989,9100.377103359697,0.43846153846153846,0,1
302.0,309.8,1456,58.1,145,0,7.800000000000011,8858.621076690451,0.39794520547945206,1,0
302.0,309.8,1280,57.3,147,1,7.800000000000011,7680.565719496325,0.38716216216216215,0,0
302.0,309.8,1649,31.0,152,0,7.800000000000011,5353.169161961888,0.20261437908496732,1,0
302.0,309.9,1407,52.8,154,0,7.899999999999977,7779.588719937476,0.3406451612903226,1,0
302.0,309.9,1606,34.5,156,0,7.899999999999977,5802.20747191499,0.2197452229299363,0,0
302.1,310.0,1531,38.0,161,0,7.899999999999977,6092.385913351566,0.2345679012345679,0,1
302.1,310.1,1543,35.8,164,0,8.0,5784.656440956933,0.21696969696969695,1,0
302.1,310.1,1379,48.2,166,1,8.0,6960.491739342522,0.288622754491018,0,1
302.1,310.1,1447,46.6,169,0,8.0,7061.274031669682,0.2741176470588235,1,0
302.1,310.1,1844,24.6,171,0,8.0,4750.339419640054,0.1430232558139535,0,0
302.1,310.1,1615,29.9,176,0,8.0,5056.759895095691,0.16892655367231638,0,0
302.0,310.0,1449,48.8,181,0,8.0,7404.859548217287,0.2681318681318681,1,0
302.0,309.9,1388,51.4,183,0,7.899999999999977,7471.042433452911,0.2793478260869565,1,0
302.0,309.9,1447,42.8,185,0,7.899999999999977,6485.461986168721,0.23010752688172043,0,0
302.0,310.0,1664,28.6,190,0,8.0,4983.655034046657,0.14973821989528796,1,0
302.0,309.9,1735,27.2,192,0,7.899999999999977,4941.934683606984,0.14093264248704662,0,0
302.0,309.9,1308,57.6,197,1,7.899999999999977,7889.670126519263,0.2909090909090909,1,0
302.0,309.8,1480,40.0,199,0,7.800000000000011,6199.409503083858,0.2,1,0
301.9,309.6,1439,41.7,201,0,7.7000000000000455,6283.84504163684,0.20643564356435645,0,1
301.9,309.7,1533,35.9,204,0,7.800000000000011,5763.220307083939,0.17512195121951218,0,1
302.0,309.7,1551,34.8,207,0,7.699999999999989,5652.2278386326125,0.1673076923076923,1,0
302.0,309.7,1414,36.3,209,0,7.699999999999989,5375.07653473292,0.17285714285714285,1,0
301.9,309.6,1551,34.6,211,0,7.7000000000000455,5619.743770594495,0.16320754716981134,0,1
301.8,309.6,1436,49.0,214,0,7.800000000000011,7368.50084923974,0.22790697674418606,0,1
301.9,309.6,1385,45.8,217,0,7.7000000000000455,6642.688226505378,0.21009174311926604,0,1
301.8,309.5,1732,30.1,220,0,7.699999999999989,5459.375937604247,0.13619909502262445,0,1
301.9,309.6,1410,49.0,223,0,7.7000000000000455,7235.087881217294,0.21875,1,0
301.9,309.6,1446,43.2,225,0,7.7000000000000455,6541.549887010811,0.19115044247787613,1,0
301.8,309.5,1525,39.6,227,0,7.699999999999989,6324.026011676254,0.1736842105263158,1,0
301.7,309.5,1298,65.5,229,1,7.800000000000011,8903.168860518354,0.2847826086956522,1,0
301.8,309.6,1443,42.7,231,0,7.800000000000011,6452.42290342847,0.18405172413793106,1,0
301.8,309.7,1442,45.3,233,1,7.899999999999977,6840.566675779487,0.19358974358974357,1,0
301.9,309.7,1719,31.9,0,0,7.800000000000011,5742.422963717175,31.9,1,0
302.0,309.8,1532,39.4,2,0,7.800000000000011,6320.968194826759,13.133333333333333,1,0
302.0,309.8,1701,27.2,4,0,7.800000000000011,4845.089854072322,5.4399999999999995,1,0
302.1,310.0,1355,45.1,6,1,7.899999999999977,6399.476595239969,6.442857142857143,0,1
302.2,310.1,1421,45.4,9,0,7.900000000000034,6755.827449936659,4.54,0,1
302.2,310.1,1368,51.6,12,1,7.900000000000034,7392.041850190639,3.9692307692307693,0,1
302.2,310.1,1458,45.1,15,0,7.900000000000034,6885.931273697323,2.81875,1,0
302.2,310.1,1572,34.6,17,0,7.900000000000034,5695.833144664439,1.9222222222222223,0,1
302.2,310.0,1483,48.7,20,0,7.800000000000011,7563.080626227579,2.3190476190476192,1,0
302.3,310.1,1513,40.4,22,0,7.800000000000011,6401.015975640227,1.7565217391304346,1,0
302.3,310.1,1383,42.9,24,0,7.800000000000011,6213.096375077998,1.716,0,0
302.4,310.2,1539,37.7,29,0,7.800000000000011,6075.871607969197,1.2566666666666668,1,0
302.3,310.1,1563,37.8,31,0,7.800000000000011,6186.989740126666,1.18125,0,1
302.3,310.1,1653,29.7,34,0,7.800000000000011,5141.122129820089,0.8485714285714285,1,0
302.3,310.1,1353,50.9,36,1,7.800000000000011,7211.808679654193,1.3756756756756756,1,0
302.2,310.0,1468,43.6,38,0,7.800000000000011,6702.566982482801,1.117948717948718,0,0
302.3,310.2,1506,33.8,43,0,7.899999999999977,5330.528750905018,0.7681818181818181,0,0
302.3,310.1,1388,49.9,48,0,7.800000000000011,7253.015903293779,1.0183673469387755,1,0
302.4,310.2,1485,45.9,50,0,7.800000000000011,7137.85558858869,0.9,0,1
302.4,310.2,1331,45.5,53,1,7.800000000000011,6341.880729924154,0.8425925925925926,1,0
302.5,310.3,1326,58.5,55,1,7.800000000000011,8123.216124387128,1.0446428571428572,1,0
302.3,310.2,1394,55.4,57,0,7.899999999999977,8087.255360479036,0.9551724137931035,1,0
302.4,310.1,2009,18.9,59,0,7.7000000000000455,3976.219573868993,0.315,1,0
302.4,310.1,1358,54.6,61,1,7.7000000000000455,7764.634738906389,0.8806451612903226,0,1
302.5,310.2,1586,32.2,64,0,7.699999999999989,5347.954118156929,0.4953846153846154,1,0
302.5,310.3,1688,31.6,66,0,7.800000000000011,5585.835513886748,0.47164179104477616,1,0
302.6,310.5,1450,43.2,68,0,7.899999999999977,6559.6454606954885,0.6260869565217392,1,0
302.7,310.5,1398,47.3,70,0,7.800000000000011,6924.63569518955,0.6661971830985915,0,1
302.7,310.5,1520,39.3,73,0,7.800000000000011,6255.539291827997,0.5310810810810811,1,0
302.6,310.4,1514,42.7,75,0,7.7999999999999545,6769.901785024741,0.5618421052631579,1,0
302.6,310.4,1532,36.1,77,0,7.7999999999999545,5791.547000843808,0.46282051282051284,0,1
302.6,310.4,1365,66.8,80,1,7.7999999999999545,9548.556711320816,0.8246913580246913,1,0
302.6,310.3,1642,33.2,82,0,7.699999999999989,5708.73461849518,0.4,1,0
302.6,310.2,2676,10.8,84,1,7.599999999999966,3026.484698762263,0.12705882352941178,0,1
302.6,310.2,1873,21.3,87,0,7.599999999999966,4177.784158523315,0.24204545454545456,0,0
302.6,310.2,1325,62.4,92,1,7.599999999999966,8658.22935329347,0.6709677419354838,1,0
302.6,310.2,2157,17.2,94,0,7.599999999999966,3885.1448028414247,0.18105263157894735,0,1
302.6,310.2,1563,39.0,97,0,7.599999999999966,6383.402112829101,0.3979591836734694,0,1
302.6,310.2,1631,31.0,100,0,7.599999999999966,5294.735538605117,0.3069306930693069,0,1
302.5,310.2,1547,36.9,103,0,7.699999999999989,5977.853917177194,0.35480769230769227,1,0
302.6,310.3,1479,40.4,105,0,7.699999999999989,6257.172920007863,0.3811320754716981,1,0
302.4,310.1,1379,48.9,107,1,7.7000000000000455,7061.577718959529,0.4527777777777778,0,1
302.4,310.1,1906,21.2,110,0,7.7000000000000455,4231.432089071117,0.19099099099099098,1,0
302.3,310.1,1731,33.4,112,0,7.800000000000011,6054.414530145177,0.29557522123893804,0,1
302.3,310.1,1688,30.4,115,0,7.800000000000011,5373.715177916365,0.26206896551724135,0,0
302.3,310.2,1443,54.6,120,0,7.899999999999977,8250.639122416731,0.45123966942148763,0,0
302.4,310.2,1445,46.4,125,0,7.800000000000011,7021.250141262947,0.3682539682539682,1,0
302.4,310.2,1435,44.9,127,0,7.800000000000011,6747.250901992359,0.35078125,0,0
302.4,310.1,1556,32.9,132,0,7.7000000000000455,5360.855591987671,0.24736842105263157,1,0
302.3,310.1,1321,52.7,134,1,7.800000000000011,7290.243776238819,0.39037037037037037,1,0
302.4,310.1,1577,35.8,136,0,7.7000000000000455,5912.121326888584,0.26131386861313866,0,1
302.4,310.2,1578,31.2,139,0,7.800000000000011,5155.7305356592815,0.22285714285714286,1,0
302.4,310.1,1418,52.3,141,0,7.7000000000000455,7766.163647331136,0.36830985915492953,1,0
302.4,310.2,1392,55.8,143,0,7.800000000000011,8133.960371262405,0.38749999999999996,0,1
302.5,310.3,1446,44.0,146,0,7.800000000000011,6662.689699733233,0.29931972789115646,1,0
302.5,310.2,1329,50.6,148,1,7.699999999999989,7042.131260433809,0.3395973154362416,1,0
302.5,310.2,1563,34.8,150,0,7.699999999999989,5695.958808370582,0.2304635761589404,1,0
302.5,310.3,1405,57.4,152,0,7.800000000000011,8445.334091135202,0.37516339869281046,1,0
302.4,310.2,2224,16.0,154,0,7.800000000000011,3726.3477661779734,0.1032258064516129,1,0
302.5,310.2,1716,29.9,156,0,7.699999999999989,5373.003083581551,0.19044585987261145,1,0
302.5,310.3,1584,35.5,158,0,7.800000000000011,5888.601269888708,0.22327044025157233,1,0
302.5,310.3,1488,41.8,160,0,7.800000000000011,6513.401216834646,0.25962732919254655,0,1
302.4,310.3,1374,51.2,163,1,7.900000000000034,7366.909108961922,0.3121951219512195,1,0
302.4,310.3,1378,54.3,165,1,7.900000000000034,7835.697564730589,0.32710843373493975,0,1
302.5,310.3,1551,37.3,168,0,7.800000000000011,6058.278689109094,0.2207100591715976,1,0
302.5,310.3,1549,40.9,170,0,7.800000000000011,6634.425837826437,0.2391812865497076,1,0
302.5,310.3,1447,39.2,172,0,7.800000000000011,5939.955837799389,0.22658959537572257,0,1
302.4,310.2,1400,53.7,175,0,7.800000000000011,7872.831189896021,0.30511363636363636,1,0
302.4,310.1,1401,48.8,177,0,7.7000000000000455,7159.563993824994,0.2741573033707865,1,0
302.4,310.1,1597,28.9,179,0,7.7000000000000455,4833.1622739641925,0.16055555555555553,0,0
302.3,310.1,1487,46.0,184,0,7.800000000000011,7163.040689694968,0.24864864864864866,1,0
302.5,310.3,1710,27.3,186,0,7.800000000000011,4888.6323282510775,0.14598930481283423,0,1
302.6,310.4,1478,47.7,189,0,7.7999999999999545,7382.805567789086,0.25105263157894736,1,0
302.6,310.4,1743,26.3,191,0,7.7999999999999545,4800.447822464812,0.13697916666666668,1,0
302.6,310.5,1596,32.8,193,0,7.899999999999977,5481.953516808046,0.1690721649484536,1,0
302.7,310.5,1642,30.8,195,0,7.800000000000011,5296.055007519625,0.15714285714285714,1,0
302.7,310.5,1263,67.8,197,1,7.800000000000011,8967.299238553633,0.3424242424242424,1,0
302.8,310.6,2016,19.9,199,0,7.800000000000011,4201.189023792558,0.09949999999999999,1,0
302.8,310.6,1671,30.5,201,0,7.800000000000011,5337.09467955102,0.15099009900990099,1,0
302.8,310.6,1404,43.2,203,0,7.800000000000011,6351.5463633217005,0.21176470588235297,1,0
302.8,310.6,1470,41.1,205,0,7.800000000000011,6326.853445064484,0.19951456310679613,1,0
302.8,310.6,1617,37.9,207,0,7.800000000000011,6417.676888679765,0.18221153846153845,1,0
302.7,310.5,1725,29.0,209,0,7.800000000000011,5238.60574986098,0.1380952380952381,1,0
302.7,310.5,1446,40.9,211,1,7.800000000000011,6193.2729254338465,0.19292452830188678,1,0
302.7,310.6,1564,34.3,0,0,7.900000000000034,5617.712207345173,34.3,1,0
302.8,310.6,1670,29.1,2,0,7.800000000000011,5089.065939550106,9.700000000000001,1,0
302.7,310.6,1501,48.7,4,0,7.900000000000034,7654.8779635654755,9.74,1,0
302.7,310.5,1551,35.9,6,0,7.800000000000011,5830.890212842264,5.128571428571428,1,0
302.7,310.5,1563,35.0,8,0,7.800000000000011,5728.694203820988,3.888888888888889,1,0
302.7,310.5,1351,41.8,10,1,7.800000000000011,5913.713067166402,3.8,1,0
302.6,310.4,1415,52.1,12,0,7.7999999999999545,7720.097427053998,4.007692307692308,1,0
302.6,310.3,1647,34.2,14,0,7.699999999999989,5898.591534527125,2.2800000000000002,1,0
302.5,310.2,1477,41.6,16,0,7.699999999999989,6434.316857768278,2.447058823529412,1,0
302.6,310.2,1923,21.5,18,0,7.599999999999966,4329.585915544773,1.131578947368421,1,0
302.7,310.4,1305,55.2,20,1,7.699999999999989,7543.592279799811,2.6285714285714286,0,0
302.6,310.4,1544,35.1,25,0,7.7999999999999545,5675.22429685689,1.35,0,1
302.7,310.5,1568,36.9,28,0,7.800000000000011,6059.001255419418,1.2724137931034483,0,0
302.7,310.4,1489,42.7,33,0,7.699999999999989,6658.113446434504,1.2558823529411764,1,0
302.6,310.4,1451,43.1,35,0,7.7999999999999545,6548.974517648795,1.1972222222222222,0,1
302.7,310.4,1542,35.7,38,0,7.699999999999989,5764.759687484199,0.9153846153846155,1,0
302.6,310.5,1965,20.2,40,0,7.899999999999977,4156.641239964655,0.4926829268292683,0,1
302.5,310.5,1436,36.5,43,0,8.0,5488.781244841847,0.8295454545454546,1,0
302.5,310.4,1509,37.6,45,0,7.899999999999977,5941.631353881304,0.8173913043478261,0,1
302.5,310.4,1487,40.2,48,0,7.899999999999977,6259.874689689951,0.8204081632653062,1,0
302.5,310.4,1967,20.3,50,0,7.899999999999977,4181.470293903526,0.39803921568627454,1,0
302.6,310.4,1409,53.3,52,0,7.7999999999999545,7864.422193559913,1.0056603773584905,0,0
302.6,310.5,1420,56.4,57,0,7.899999999999977,8386.79574802331,0.9724137931034482,0,1
302.7,310.5,1511,37.7,60,0,7.800000000000011,5965.329434464883,0.618032786885246,1,0
302.6,310.4,1649,30.1,62,0,7.7999999999999545,5197.754573388801,0.4777777777777778,0,0
302.6,310.4,1359,57.2,67,1,7.7999999999999545,8140.369220275728,0.8411764705882353,1,0
302.5,310.4,1605,36.0,69,0,7.899999999999977,6050.707450813941,0.5142857142857142,0,1
302.5,310.3,1523,36.0,72,0,7.800000000000011,5741.574733700706,0.4931506849315068,1,0
302.6,310.4,1614,36.0,74,0,7.7999999999999545,6084.636651472712,0.48,0,0
302.6,310.3,1721,27.4,79,0,7.699999999999989,4938.101940569604,0.34249999999999997,0,0
302.6,310.4,1638,36.2,84,0,7.7999999999999545,6209.420711673299,0.4258823529411765,1,0
